track_a,track_b,seq_overlap_count,seq_jaccard,seq_overlap_fraction_of_smaller_track,id_overlap_count,id_overlap_fraction_of_smaller_track,target_corr_on_overlapping_sequences,n_overlap_for_target_corr,best_metric_signature_identical,leakage_or_duplication_risk,best_model_a,best_model_b,best_r2_a,best_r2_b
GSE221384_context_track,extra_val_inregime_predictions_v0,0,0.0,0.0,37497,0.4687125,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2117140378824361,-20.89873013064813
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_3,0,0.0,0.0,71103,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2813359087852787
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_4,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.284423689686203
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T05_uncertainty_ensemble_proxy,0.6491104448680286,0.3955993351255749
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_2,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.6491104448680286,0.145641794700057
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_3,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.6491104448680286,0.142208150345333
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.6491104448680286,0.1521294349282176
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.6491104448680286,0.4307546686640491
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_6,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.6491104448680286,-0.1360090119623944
Random_Promoter_DREAM_base_track_2,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M06_GC_length_condition_gated_char6,0.6491104448680286,0.0594498016575664
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_5,39069,1.0,1.0,0,0.0,1.0,39069,True,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.6491104448680286
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2807902429077594
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2876585702977691
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.6491104448680286,0.2733663743201212
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_9,13871,0.3550385215900074,1.0,0,0.0,0.9945478583664433,13871,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.6126186643836083
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2762271545149858
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.6491104448680286,0.2304844127903973
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.6491104448680286,0.2445400023666976
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_13,13871,0.3550385215900074,1.0,0,0.0,0.9945478583664433,13871,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.6126186643836083
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2739614602244904
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_15,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2794283772363876
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_16,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2796569209540137
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.6491104448680286,0.2304844127903973
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_18,13871,0.3550385215900074,1.0,0,0.0,0.9945478583664433,13871,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.6126186643836083
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.6491104448680286,0.2739614602244904
Random_Promoter_DREAM_base_track_2,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.6491104448680286,0.2304844127903973
Random_Promoter_DREAM_base_track_2,extra_test_inregime_predictions_v0,0,0.0,0.0,20000,0.2812820837376763,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.6491104448680286,-20.82777179096411
Random_Promoter_DREAM_base_track_2,extra_test_maude_shift_predictions_v0,13871,0.3550385215900074,1.0,20000,0.2812820837376763,0.7261742145576868,13871,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.6491104448680286,-12.164092131389452
Random_Promoter_DREAM_base_track_2,extra_val_inregime_predictions_v0,0,0.0,0.0,20000,0.2812820837376763,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.6491104448680286,-20.89873013064813
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_4,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.284423689686203
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T05_uncertainty_ensemble_proxy,0.2813359087852787,0.3955993351255749
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_2,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2813359087852787,0.145641794700057
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_3,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2813359087852787,0.142208150345333
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.2813359087852787,0.1521294349282176
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.2813359087852787,0.4307546686640491
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_6,0,0.0,0.0,50,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.2813359087852787,-0.1360090119623944
Random_Promoter_DREAM_base_track_3,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M06_GC_length_condition_gated_char6,0.2813359087852787,0.0594498016575664
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.6491104448680286
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_6,149999,0.9999933333333333,1.0,0,0.0,0.9999999999999998,50000,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2807902429077594
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_7,3473,0.011712295043267706,0.023153487689917932,0,0.0,1.0,3473,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2876585702977691
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_8,497,0.0029321014967286715,0.02485,0,0.0,0.9999999999999998,497,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2813359087852787,0.2733663743201212
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.6126186643836083
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_10,2477,0.010007150850628022,0.02477,0,0.0,0.9999999999999998,2477,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2762271545149858
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2813359087852787,0.2304844127903973
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_12,497,0.0029321014967286715,0.02485,0,0.0,1.0,497,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2813359087852787,0.2445400023666976
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.6126186643836083
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_14,2477,0.010007150850628022,0.02477,0,0.0,1.0,2477,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2739614602244904
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_15,2220,0.008959560900799095,0.0222,0,0.0,1.0,2220,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2794283772363876
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_16,3559,0.012035887845410367,0.023844618043923942,0,0.0,0.9999999999999998,3559,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2796569209540137
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2813359087852787,0.2304844127903973
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.6126186643836083
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_19,2477,0.010007150850628022,0.02477,0,0.0,1.0,2477,False,low,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.2813359087852787,0.2739614602244904
Random_Promoter_DREAM_base_track_3,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.2813359087852787,0.2304844127903973
Random_Promoter_DREAM_base_track_3,extra_test_inregime_predictions_v0,497,0.0029321014967286715,0.02485,20000,0.25,0.8793354884530117,497,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2813359087852787,-20.82777179096411
Random_Promoter_DREAM_base_track_3,extra_test_maude_shift_predictions_v0,0,0.0,0.0,20000,0.25,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2813359087852787,-12.164092131389452
Random_Promoter_DREAM_base_track_3,extra_val_inregime_predictions_v0,0,0.0,0.0,20000,0.25,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.2813359087852787,-20.89873013064813
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T04_observable_alignment_proxy,T05_uncertainty_ensemble_proxy,0.284423689686203,0.3955993351255749
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_2,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.284423689686203,0.145641794700057
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_3,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.284423689686203,0.142208150345333
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.284423689686203,0.1521294349282176
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M08_dynamic_condition_weighted_char6,0.284423689686203,0.4307546686640491
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_6,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M03_GC_length_multi_char6,0.284423689686203,-0.1360090119623944
Random_Promoter_DREAM_base_track_4,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,T04_observable_alignment_proxy,M06_GC_length_condition_gated_char6,0.284423689686203,0.0594498016575664
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,71103,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.6491104448680286
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,149999,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2807902429077594
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_7,3376,0.011381488898328513,0.022506816712111414,149999,1.0,1.0,3376,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2876585702977691
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,20000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.284423689686203,0.2733663743201212
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,20000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.6126186643836083
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,100000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2762271545149858
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_11,4446,0.02685544810423248,0.2223,20000,1.0,1.0,4446,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.284423689686203,0.2304844127903973
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,20000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.284423689686203,0.2445400023666976
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,20000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.6126186643836083
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,100000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2739614602244904
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_15,2210,0.008918878562002349,0.0221,100000,1.0,1.0,2210,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2794283772363876
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_16,1105,0.003706163299256755,0.0074032882659555935,149258,1.0,0.9999999999999998,1105,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2796569209540137
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_17,4446,0.02685544810423248,0.2223,20000,1.0,1.0,4446,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.284423689686203,0.2304844127903973
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,20000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.6126186643836083
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,100000,1.0,,0,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T04_observable_alignment_proxy,0.284423689686203,0.2739614602244904
Random_Promoter_DREAM_base_track_4,Random_Promoter_DREAM_base_track_20,4446,0.02685544810423248,0.2223,20000,1.0,1.0,4446,False,duplicate_or_near_duplicate,T04_observable_alignment_proxy,T02_selection_potential_proxy,0.284423689686203,0.2304844127903973
Random_Promoter_DREAM_base_track_4,extra_test_inregime_predictions_v0,0,0.0,0.0,20000,0.25,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.284423689686203,-20.82777179096411
Random_Promoter_DREAM_base_track_4,extra_test_maude_shift_predictions_v0,0,0.0,0.0,20000,0.25,,0,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.284423689686203,-12.164092131389452
Random_Promoter_DREAM_base_track_4,extra_val_inregime_predictions_v0,4446,0.02685544810423248,0.2223,20000,0.25,0.8815780919462168,4446,False,possible_related,T04_observable_alignment_proxy,M09_dynamic_condition_weighted_multi_char6,0.284423689686203,-20.89873013064813
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_2,162,0.012619770974526759,0.324,6000,1.0,1.0,162,False,duplicate_or_near_duplicate,T05_uncertainty_ensemble_proxy,M03_GC_length_multi_char6,0.3955993351255749,0.145641794700057
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_3,2,0.0036496350364963502,0.04,0,0.0,,2,False,low,T05_uncertainty_ensemble_proxy,M03_GC_length_multi_char6,0.3955993351255749,0.142208150345333
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_4,0,0.0,0.0,0,0.0,,0,False,low,T05_uncertainty_ensemble_proxy,M08_dynamic_condition_weighted_char6,0.3955993351255749,0.1521294349282176
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_5,0,0.0,0.0,0,0.0,,0,False,low,T05_uncertainty_ensemble_proxy,M08_dynamic_condition_weighted_char6,0.3955993351255749,0.4307546686640491
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_6,2,0.0036496350364963502,0.04,0,0.0,,2,False,low,T05_uncertainty_ensemble_proxy,M03_GC_length_multi_char6,0.3955993351255749,-0.1360090119623944
PARM_GSE301246_held_out_context_track,PARM_GSE301246_held_out_context_track_7,0,0.0,0.0,0,0.0,,0,False,low,T05_uncertainty_ensemble_proxy,M06_GC_length_condition_gated_char6,0.3955993351255749,0.0594498016575664
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.6491104448680286
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2807902429077594
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2876585702977691
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T02_selection_potential_proxy,0.3955993351255749,0.2733663743201212
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.6126186643836083
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2762271545149858
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_11,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T02_selection_potential_proxy,0.3955993351255749,0.2304844127903973
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_12,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T02_selection_potential_proxy,0.3955993351255749,0.2445400023666976
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_13,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.6126186643836083
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_14,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2739614602244904
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_15,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2794283772363876
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_16,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2796569209540137
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_17,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T02_selection_potential_proxy,0.3955993351255749,0.2304844127903973
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_18,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.6126186643836083
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_19,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T04_observable_alignment_proxy,0.3955993351255749,0.2739614602244904
PARM_GSE301246_held_out_context_track,Random_Promoter_DREAM_base_track_20,0,0.0,0.0,500,0.08333333333333333,,0,False,low,T05_uncertainty_ensemble_proxy,T02_selection_potential_proxy,0.3955993351255749,0.2304844127903973
PARM_GSE301246_held_out_context_track,extra_test_inregime_predictions_v0,0,0.0,0.0,1500,0.25,,0,False,possible_related,T05_uncertainty_ensemble_proxy,M09_dynamic_condition_weighted_multi_char6,0.3955993351255749,-20.82777179096411
PARM_GSE301246_held_out_context_track,extra_test_maude_shift_predictions_v0,0,0.0,0.0,1500,0.25,,0,False,possible_related,T05_uncertainty_ensemble_proxy,M09_dynamic_condition_weighted_multi_char6,0.3955993351255749,-12.164092131389452
PARM_GSE301246_held_out_context_track,extra_val_inregime_predictions_v0,0,0.0,0.0,1500,0.25,,0,False,possible_related,T05_uncertainty_ensemble_proxy,M09_dynamic_condition_weighted_multi_char6,0.3955993351255749,-20.89873013064813
PARM_GSE301246_held_out_context_track_2,PARM_GSE301246_held_out_context_track_3,13,0.0010370134014039566,0.26,0,0.0,0.7822476963876699,13,False,possible_related,M03_GC_length_multi_char6,M03_GC_length_multi_char6,0.145641794700057,0.142208150345333
PARM_GSE301246_held_out_context_track_2,PARM_GSE301246_held_out_context_track_4,12,0.000957166786312515,0.24,0,0.0,0.7265493893448074,12,False,possible_related,M03_GC_length_multi_char6,M08_dynamic_condition_weighted_char6,0.145641794700057,0.1521294349282176
PARM_GSE301246_held_out_context_track_2,PARM_GSE301246_held_out_context_track_5,15,0.0011967448539971278,0.3,0,0.0,0.9154513183606131,15,False,possible_related,M03_GC_length_multi_char6,M08_dynamic_condition_weighted_char6,0.145641794700057,0.4307546686640491
PARM_GSE301246_held_out_context_track_2,PARM_GSE301246_held_out_context_track_6,13,0.0010370134014039566,0.26,0,0.0,0.9786185156246282,13,False,possible_related,M03_GC_length_multi_char6,M03_GC_length_multi_char6,0.145641794700057,-0.1360090119623944
PARM_GSE301246_held_out_context_track_2,PARM_GSE301246_held_out_context_track_7,17,0.0013565272901372486,0.34,0,0.0,0.2545687264495112,17,False,possible_related,M03_GC_length_multi_char6,M06_GC_length_condition_gated_char6,0.145641794700057,0.0594498016575664
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_5,0,0.0,0.0,12499,0.17578723823186082,,0,False,possible_related,M03_GC_length_multi_char6,T04_observable_alignment_proxy,0.145641794700057,0.6491104448680286
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_6,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,M03_GC_length_multi_char6,T04_observable_alignment_proxy,0.145641794700057,0.2807902429077594
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_7,0,0.0,0.0,12499,0.08332722218148121,,0,False,low,M03_GC_length_multi_char6,T04_observable_alignment_proxy,0.145641794700057,0.2876585702977691
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_8,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,M03_GC_length_multi_char6,T02_selection_potential_proxy,0.145641794700057,0.2733663743201212
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_9,0,0.0,0.0,12499,0.62495,,0,False,high_overlap_related,M03_GC_length_multi_char6,T04_observable_alignment_proxy,0.145641794700057,0.6126186643836083
PARM_GSE301246_held_out_context_track_2,Random_Promoter_DREAM_base_track_10,0,0.0,0.0,12499,0.12499,,0,False,possible_related,M03_GC_length_multi_char6,T04_observable_alignment_proxy,0.145641794700057,0.2762271545149858
