track_name,analysis_level,model_id,r2,rmse,mae,n_test,source_table,claim_level,source_role,interpretation_note,display_level,phase5_evidence_class,count_as_independent_headline,phase5_overlap_related_flag,phase5_decision_reason
Random_Promoter_DREAM_base_track,01_GC_length_only,M01_GC_length,-0.3780448108504688,6.470642863204656,4.698028590726317,89562.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,02_GC_length_plus_6mer,M02_GC_length_char6,-0.3426184760622028,6.386928728641669,4.539658757046703,89562.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,03_grammar_ladder_candidate,M03_GC_length_multi_char6,-0.3421549942831152,6.385826226084235,4.538658898018887,89562.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,-0.3452293987146542,6.393135882025646,4.543375732864161,89562.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,05_grammar_plus_nonlinear_head,B08_MLPRegressor,-0.4087741396166364,,,,PHASE5F_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,-0.3964052378033214,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,-0.4196386047729219,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,-0.3978951530652328,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,boundary_failure,no,yes,negative R2; use as explicit failure/boundary result
Random_Promoter_DREAM_base_track_10,01_GC_length_only,M01_GC_length,0.1131027857652066,2.2242785481524407,1.743709336303082,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,02_GC_length_plus_6mer,M02_GC_length_char6,0.2686609704972194,2.0198164435944945,1.5550764028000486,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.2711729057500815,2.0163447211472305,1.5520794418501074,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2762271545149858,2.00934111379276,1.547296210214178,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.2400040885339505,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.3098850966006892,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.3003212380449701,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_10,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.3182272205852533,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_11,01_GC_length_only,M01_GC_length,0.112044925800531,2.233513096502846,1.7566656130978344,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,02_GC_length_plus_6mer,M02_GC_length_char6,0.2304626925063355,2.079255440022232,1.6088120121138554,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.230429871436716,2.0792997800816764,1.608841345743915,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2304844127903973,2.0792260961963804,1.6087813519791463,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.171041502195236,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2400928289670282,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.2420257121655652,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_11,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.2619503220011705,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_12,01_GC_length_only,M01_GC_length,0.1313414850065576,2.2122676733506936,1.7405653712418772,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,02_GC_length_plus_6mer,M02_GC_length_char6,0.2445119169893324,2.0631316513431046,1.6036136599286053,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.2445113125397853,2.0631324766762704,1.6036202137570204,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2445400023666976,2.0630933023798232,1.6035964094548667,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.1824277621634404,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2435861600282856,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.2390708687703102,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_12,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.2764049115438453,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_13,01_GC_length_only,M01_GC_length,0.0596886835177468,0.7355335886364287,0.6152213924859151,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,02_GC_length_plus_6mer,M02_GC_length_char6,0.5759356705167269,0.4939494997662449,0.3855509310453168,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.5970815648063692,0.4814766695452126,0.370217871249575,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.6126186643836083,0.4721022003351542,0.3602559585627627,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,05_grammar_plus_nonlinear_head,B08_MLPRegressor,0.6296506607109189,,,,PHASE5F_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2432154676052716,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.6552004351962624,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_13,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.4954576655538544,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,01_GC_length_only,M01_GC_length,0.113755315683955,2.2416884627924727,1.7657760222312595,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,02_GC_length_plus_6mer,M02_GC_length_char6,0.2631005124164353,2.0441019958424445,1.5782811860108714,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2673175163744231,2.038244783280889,1.5735359443487562,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2739614602244904,2.028982364864745,1.5662757035199997,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.2250388580796811,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2923026626837034,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.2974498291489819,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_14,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.3110707847237521,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_15,01_GC_length_only,M01_GC_length,0.1190536700881603,2.2372919728345986,1.7648032421382165,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,02_GC_length_plus_6mer,M02_GC_length_char6,0.2726221395734289,2.032955995438142,1.5689584568997117,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.2750446607575747,2.0295678071007432,1.5664947436862962,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2794283772363876,2.0234222281793,1.5607145566655385,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.2439310844578585,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.3126246234059201,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.3077474100971614,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_15,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.3244766714000704,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,01_GC_length_only,M01_GC_length,0.1109443718560507,2.246469845594842,1.7664313957717592,29852.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,02_GC_length_plus_6mer,M02_GC_length_char6,0.2674355599458912,2.0391963370253525,1.5766298763863429,29852.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2721388253163938,2.032639695294354,1.5713353459847108,29852.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2796569209540137,2.0221148546846948,1.5613071049224037,29852.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.2412431860225922,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.3014347090359862,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.3038068070584135,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_16,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.3156606468192832,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,primary_headline,yes,yes,large-n positive base/reference evidence
Random_Promoter_DREAM_base_track_17,01_GC_length_only,M01_GC_length,0.112044925800531,2.233513096502846,1.7566656130978344,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,02_GC_length_plus_6mer,M02_GC_length_char6,0.2304626925063355,2.079255440022232,1.6088120121138554,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.230429871436716,2.0792997800816764,1.608841345743915,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2304844127903973,2.0792260961963804,1.6087813519791463,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,0.171041502195236,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2400928289670282,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.2420257121655652,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_17,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.2619503220011705,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,01_GC_length_only,M01_GC_length,0.0596886835177468,0.7355335886364287,0.6152213924859151,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,02_GC_length_plus_6mer,M02_GC_length_char6,0.5759356705167269,0.4939494997662449,0.3855509310453168,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.5970815648063692,0.4814766695452126,0.370217871249575,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.6126186643836083,0.4721022003351542,0.3602559585627627,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,05_grammar_plus_nonlinear_head,B08_MLPRegressor,0.6296506607109189,,,,PHASE5F_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.2432154676052716,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.6552004351962624,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_18,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.4954576655538544,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_19,01_GC_length_only,M01_GC_length,0.113755315683955,2.2416884627924727,1.7657760222312595,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_19,02_GC_length_plus_6mer,M02_GC_length_char6,0.2631005124164353,2.0441019958424445,1.5782811860108714,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_19,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2673175163744231,2.038244783280889,1.5735359443487562,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
Random_Promoter_DREAM_base_track_19,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2739614602244904,2.028982364864745,1.5662757035199997,20000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best,secondary_support,no,yes,related/duplicate evidence; do not count as independent headline
